ibgeID,centroid_long,centroid_lat
5207600,-50.85553611270158,-16.152254622458532
5203302,-48.91153821906238,-16.9574661730553
3131703,-43.29998128677358,-19.60055716378452
3144003,-41.44694295053151,-19.919211207318753
3146107,-43.61039348885549,-20.39118060287886
2910602,-37.88775342591612,-11.935681150650758
3135605,-44.47581390837347,-17.209919099521
3158508,-43.90119975660605,-18.91579268994699
2201101,-43.95116313465616,-10.166331036832222
2206704,-42.74561211579325,-7.052263083546886
5211206,-49.95041731526725,-15.547648993554635
3104809,-44.198072604019885,-18.108846800933193
2205524,-44.17385318460036,-10.420380524551822
2931004,-41.19543765091163,-14.14603296906891
3504503,-48.89403197167945,-23.0751418886447
2314102,-41.135952125366444,-3.544983976801815
4127700,-53.777552386517854,-24.70485940590224
2311009,-41.07746614690493,-4.7990579087935155
2919306,-41.337278954802166,-12.425036982304045
4318507,-51.66530365091488,-31.761626603483233
2911709,-42.81992323883896,-14.203927264612256
5211602,-51.03429092012436,-16.675830841875847
3302403,-41.977666035924386,-22.295610427788123
1501303,-48.63427365624805,-1.4984931683744727
2400208,-37.014100599158205,-5.526674324355337
2310506,-39.847080780504285,-5.496566189754383
1507755,-49.569992873000615,-6.83893626421261
3201902,-40.849101600392885,-20.30779498510872
3101003,-41.52171397444241,-15.683549479720153
3508009,-48.575343459953174,-23.75208264489239
4118402,-52.51057941177387,-22.92136882525818
5200803,-46.631846574902696,-14.566373550899161
4105300,-53.76177552846601,-25.246280264202262
3113008,-41.58347868202879,-17.17360287850772
5004106,-55.996418150277904,-21.538577552073
2208650,-41.351216667367055,-8.516038793492484
2210102,-42.58237782473419,-7.482407084977809
3137536,-46.50158654318224,-17.766325896525945
2202703,-41.54235644186794,-3.453693007685217
1501758,-48.431859866531234,-5.735575649361373
2925907,-39.06971971043104,-10.775546187620632
2200053,-41.00180401924728,-8.306056422605614
1716109,-48.82610893613722,-10.221105585015186
3107406,-45.28615726429529,-19.684524266688303
2205532,-43.16567687740056,-9.014519555290104
1507508,-48.6967710972307,-5.447325654449766
1720655,-48.007451623350164,-11.132120216385903
3167103,-43.401733790615026,-18.536496120051858
4215505,-50.44651259004345,-26.925935111477916
2614808,-38.076532204689826,-8.956764218892419
3150570,-45.247289713126136,-16.04935351017486
5215256,-49.72867077653777,-13.251188864235358
4310553,-55.26726481716183,-28.810027573497923
2106904,-45.32291847982811,-3.486161713913855
3140001,-43.33136339736894,-20.329099638740182
2911402,-38.416547713876575,-9.194175070875135
2612455,-40.30188076997733,-8.291054331050473
2915403,-39.73167022082253,-15.14839069983482
4203808,-50.53345444387038,-26.2482711063875
3132107,-44.12508041466232,-15.177119123468847
2901353,-39.89164723900517,-10.291394361769903
3168002,-42.05605895830765,-15.82452866721098
2932507,-39.14814966836741,-15.233203108801858
3152170,-41.474465036481895,-16.83421592107885
5209408,-46.43197613740913,-13.890035563208404
3521200,-48.546381031849826,-24.512720299200325
3529005,-49.98305506012516,-22.17775599302086
2208809,-42.49046405700929,-6.352525606942605
2930774,-40.86532578026624,-9.663381270730994
2601805,-37.98768846525497,-8.265354435289304
2919702,-40.40089835157974,-15.545745485730029
1710904,-48.032959770281295,-8.316536233212155
3168101,-46.86834390373048,-19.9158484273268
4209102,-48.95136469675674,-26.244196561573403
2805406,-37.71136552498425,-9.851369644079378
3502804,-50.57459091051055,-21.11374598042269
3201605,-39.83310573443168,-18.44561264434752
2913705,-38.41614396369851,-11.791410558979749
2105708,-45.20527547667706,-4.739049590580826
2105351,-45.67845052769798,-5.18495154456547
3138807,-45.678915623121675,-19.827355693737278
2910503,-38.04511594080081,-12.07206508305177
5219704,-49.67259206280988,-14.3226153718023
1700707,-49.11293869286194,-12.408483449259313
2201705,-43.876359732446275,-7.745399053647809
2402006,-37.03798711950793,-6.467723735241742
2925956,-39.58334859778331,-12.470220729151883
2917201,-41.390025477111294,-13.83707680797497
5000906,-55.96918370915796,-22.205704727907932
3304557,-43.45782517944573,-22.925579944520095
3104007,-46.97218470076904,-19.636393095343262
2206357,-41.49953729294038,-4.689610748625531
2102903,-46.026355935173214,-1.3478064355023514
2301109,-37.68680267894046,-4.68039428432117
2303709,-38.80889051843982,-3.7834874609454614
1100296,-61.70099385426313,-12.027245821442587
2203008,-45.11364909393153,-10.741859286882653
3548906,-47.867175580052944,-21.919009896971712
1716653,-48.916869813664704,-8.379470019654022
2929255,-41.694066196041526,-11.061896283772965
2931350,-39.78685526590115,-17.424078580814683
5216304,-50.62380961685669,-18.808470002865082
2926301,-39.421369073417736,-11.811065753587892
3170438,-50.342906794902085,-19.408496167259052
1101302,-62.8479752557641,-11.076766835828725
4301875,-57.33542872807264,-30.151513732823595
2933158,-41.03042580423454,-11.121484930104852
5219258,-51.17157298521845,-15.667630961277768
2910776,-44.23225284746753,-14.131754706532712
2906709,-41.26946634498275,-15.355072146292054
3521705,-49.142207760370276,-23.86978850017534
5107263,-57.34424733168904,-14.450903241687431
2921450,-40.764086061343335,-14.167833431111932
3546405,-49.56901216690836,-22.809338194585152
3169703,-42.839941875910355,-17.244567440552213
4317608,-50.55934164714863,-29.87277474589672
3304755,-41.13464830137254,-21.418269742914216
2209302,-44.1056593113489,-9.045110327785823
3161304,-49.85938458810868,-19.796741634365656
5219308,-50.578700224874154,-17.801572129733827
3160405,-45.292304950784306,-20.083089808181867
2113009,-45.312492387602994,-4.243955201206309
1713957,-48.786977989121816,-7.003904828775745
1722107,-48.45144027646349,-6.545339685271518
4108502,-51.39196334070899,-26.47259930902491
2112852,-48.08060091495818,-5.074849297980147
3549904,-45.92852162992067,-23.09059033130287
5212956,-50.77462350731439,-15.377477718032573
4202602,-49.5633654307589,-27.785005296917962
5221577,-49.966133203320425,-14.149657399560384
3507902,-48.08125359773002,-22.273352164555167
2925709,-41.72417995690517,-14.69857665489818
2304202,-39.48744341198733,-7.236468923804629
3302205,-41.89500330360752,-21.22462291684941
2607000,-37.84646649028339,-8.808278166720491
1701309,-48.63307504387867,-6.946116621185518
3304201,-44.48480420952347,-22.440678617346727
3134608,-43.718188535464,-19.440697916156722
2300754,-39.785748818756396,-3.240063106873789
3521804,-49.053653303718754,-23.469257091436592
2208551,-44.05733272611428,-6.956387652684559
1701101,-48.00071402918061,-9.987930519568739
2211100,-42.79523795017326,-4.5948374525007765
3123205,-45.547378347176085,-19.489690618631062
2912301,-39.86375105174277,-14.64192356877951
3145000,-47.706902155838854,-19.261229355364275
4114401,-52.2093230227839,-26.033405048863067
2108108,-45.39447544135216,-4.522000200064216
3143450,-42.469516078692244,-15.191251326383233
2103158,-46.11697534135989,-2.428667212300152
2112803,-45.002895063158086,-3.1562566342556573
5204003,-46.99245901115633,-15.75994866671686
2111789,-45.01726429239459,-1.873224426907411
3551801,-47.93412227278096,-24.273947605971795
2200509,-42.78809831254256,-6.370113770073566
5219209,-48.59314045703721,-17.360406672734733
4203402,-50.771675971084704,-27.846930354534333
2110708,-44.33645044188284,-5.638143220844516
3156502,-42.234034428248975,-16.367643620294277
3203502,-40.27519126381036,-18.138848308190585
2932903,-39.19371458996913,-13.347467744001149
3519709,-47.21527088190984,-23.80239204453811
2925402,-39.77199408232532,-15.681170979177733
1703867,-49.20314416084734,-11.933916867501749
3125903,-42.94015716112539,-19.24551379156822
3144656,-41.659786363270015,-15.368020202840084
4218905,-49.577823495240374,-28.038618557177106
4304655,-54.58214295011729,-28.95950418452991
2104651,-45.9259771021285,-3.4191377896566912
2202455,-41.90126196333205,-8.529380162340548
3154309,-41.152998871493075,-19.211913004413894
1720937,-46.99465076239843,-12.140025711747727
2105500,-47.12651138105929,-5.229420422935048
2402303,-37.57916245899841,-5.765373465198316
3114402,-46.099032681890826,-20.97213439438251
3511003,-51.57020662111917,-20.89768818189736
2404309,-37.53679268586726,-5.39504890523623
3128006,-42.85318062262675,-18.833563411804036
5108808,-55.33944212399672,-10.29185523769701
5203203,-48.8811623831395,-14.907476352951154
2920809,-40.6752941896334,-13.14009385328031
5007976,-53.431240904732874,-22.669672369547992
2302602,-40.800481911735154,-2.9507831496262207
2301604,-39.8696369489458,-6.914261329726005
5217401,-48.38913170422861,-17.272317725707065
3140506,-45.19060233682682,-19.412285303750096
5105622,-58.05498839322397,-15.654703593060743
5202353,-51.58450765510366,-16.35353077341827
3502200,-48.45931566718341,-23.43681600492215
2923605,-42.2403581231396,-13.519652354932091
1703073,-47.57853900912626,-7.717419978739299
5003157,-55.382930946461364,-23.34765559395353
4315503,-53.34415494735264,-29.81768674865514
2926707,-41.74052317410133,-13.587041596728525
1720101,-47.93946195466184,-5.974756276245559
2209658,-41.58325824368498,-8.18962835991214
1507607,-47.61131035138443,-1.55266483844102
5003751,-54.22508392101661,-23.737840586697473
3133501,-45.107932186607016,-20.458489412939272
3535804,-48.79519977867213,-23.43847140093486
2301307,-40.076671464234316,-7.239003113136056
3505401,-48.42698390788935,-24.888687557209355
1713700,-49.06699608936105,-10.000684436737265
3304805,-41.787539860270776,-21.660092270665437
4110706,-50.82557647815827,-25.488468772744824
4316709,-53.284503753471675,-28.373829339968744
3116902,-49.07102380799755,-19.672135827323054
5205802,-48.679380067046516,-15.930289148988155
4316972,-54.0977273879934,-30.371053638653567
2101004,-44.72733953578612,-3.5333911871958064
2203602,-43.65850429934063,-7.971168794264882
2207850,-43.337228422261596,-7.925296521320891
5204706,-48.97516398895461,-14.04478029801623
4203006,-51.0854488966395,-26.76254372895283
3136959,-44.08422910196542,-14.385681945781219
4313656,-50.44893822548644,-30.362399677985337
2205607,-43.92787617493494,-7.295784621752274
3523206,-49.30350094122355,-24.08054491570544
5222203,-47.062586842934806,-14.993611379610517
3529906,-47.39466159277219,-24.19507082361176
3171105,-48.3409704204871,-19.6024075200963
4304358,-53.745776195775676,-31.554559971316902
2302701,-40.27137528292085,-6.936930977388012
5200100,-48.713477792591114,-16.18691900300454
5108402,-56.28246254335656,-15.564935053557175
2301851,-38.903359462307925,-5.262372587544183
1721208,-47.53755451322481,-6.257081307010076
4304200,-52.81317910201862,-29.700547657913926
2111904,-44.338999985884044,-6.5098468720735285
2210706,-40.742104331592,-7.67066894343075
3535507,-50.62653119503999,-22.459056871561966
4318408,-51.911816204434714,-30.290575381105477
3102803,-44.26962373845207,-21.73883692538486
3503208,-48.18126423517701,-21.791599369547484
5216452,-52.22469889995685,-17.49433637796663
2914109,-42.50184076347716,-11.835921595736302
2909703,-44.25874913588263,-12.194051733486248
2102101,-42.8284115935557,-3.687166068244117
1500909,-46.50866778306386,-1.1073544677479368
1506401,-49.31390892543752,-0.5833951965727439
2607505,-37.29580433175237,-8.98430454935709
2301505,-40.15514209115058,-6.239172928798056
3109451,-47.12374502110872,-16.076380441627695
2205706,-41.48178572972691,-3.082636665576603
3522703,-48.81547733726864,-21.54810950048362
5210208,-51.18070926738052,-16.415903841882326
2611002,-38.307845776071176,-8.899348190579804
2303303,-39.4675524481802,-6.6460458173089165
3502705,-48.817355866255205,-24.42145841294014
4204806,-50.617638141980876,-27.293082670112856
3523503,-48.62940551484761,-23.1536053759765
4102000,-53.58552221997708,-24.424539048339664
4216800,-50.651721474884276,-27.597666966911408
4105409,-52.45107179811822,-25.812031243589555
4200101,-52.25596820396145,-26.56231575825604
4202503,-49.65270988623365,-28.361005783556784
1501402,-48.45989317901553,-1.2407557429534894
2308104,-38.713772700442554,-7.398430752721695
5104906,-56.550029647455005,-15.330425583905583
4128625,-53.82479131875192,-23.538903053832552
2105989,-46.92454753431827,-6.103857224952304
4209706,-50.70268449515119,-26.858090068905838
2916302,-39.653062912722845,-15.912076813503989
3148608,-42.510344508772604,-18.557036971708882
2930808,-41.78958882478049,-12.02767386650365
1720853,-48.83492613126127,-12.11339657293537
4125506,-49.09494823871638,-25.66438722204021
2311264,-40.76123013000717,-5.872033699419973
1713304,-48.68306586294145,-9.41709639566648
3500709,-49.10864027889528,-22.571765610903675
2807402,-38.00338796957025,-11.0419148288897
3162252,-44.334755133330745,-16.859793601911893
3130655,-42.14295477758161,-15.562165380993697
1506302,-48.60919856329016,-0.8013948742428232
3537404,-51.106455270882144,-20.6777520343304
2307635,-39.515691574626146,-4.854950643902144
3156007,-43.05504512464906,-18.254712523904175
2104677,-45.818274702385295,-2.0616379685603117
2908408,-39.257049027647696,-11.519590137837625
3142908,-42.96872151684827,-15.206768330011592
2210656,-41.80516163380989,-4.975477852933265
2305506,-39.27844926965652,-6.356260809979512
4110201,-51.197474310431964,-25.634327405724438
4311122,-50.36141046331379,-28.94844489980669
3300803,-42.72866307847045,-22.515842682196933
2204501,-43.70519669563796,-6.842374979984366
2929701,-38.5888047303808,-11.565325684299221
3502101,-51.329743244537944,-20.83563884302947
2203354,-42.4578066615786,-9.328154692223322
1502400,-47.87706100700798,-1.2689111696668551
3518206,-50.69511296643921,-21.285249884986836
3204104,-40.198067946752225,-18.369940153922904
2208874,-42.61355716664815,-7.9277787522270895
4110508,-50.58559196560864,-24.98840995804612
4127965,-51.47820662007311,-25.011820490985773
5201306,-49.967901018930725,-16.398207336096434
3550209,-47.99339727134608,-23.91395682318422
2603926,-38.721525402601536,-8.40918198879679
2612554,-40.571571137371635,-8.223627279745253
2914406,-41.58305513617894,-12.248353304928372
3305604,-42.41322859323316,-22.567720573196265
3112307,-42.49194402535672,-17.692939232881674
2100709,-44.59037462531164,-3.250559312768501
3138401,-42.644073400871534,-21.548646957384335
2209906,-41.8768874549874,-5.542179371101858
2110039,-45.77229905479205,-2.539827394729429
3112703,-43.664665483785896,-16.136192078306724
3120151,-40.96146129201162,-17.240118275305452
4215000,-49.59641828386759,-26.44279937420754
2912608,-40.859979876555826,-12.618257758900885
2110609,-42.40604308103081,-3.3121098792546633
2312700,-39.438075055681935,-5.580351495340609
3303401,-42.50145434512646,-22.31977754580026
2908804,-41.09366443234903,-13.838426503136775
3141306,-46.33969720137343,-19.989176415839243
3156601,-40.494224905397054,-16.463931125658984
2605608,-37.89470951315637,-7.939923287920024
1501907,-48.08872394057399,-1.6338926610274969
1706258,-49.07393088068437,-11.172576561504941
1716703,-48.764756886148824,-8.836685946734045
4319406,-54.23782983061421,-29.611490038808043
5209952,-49.968326401103624,-17.18507252243434
3200102,-41.12653013023503,-20.08942820196196
3533502,-49.28381593901474,-21.469190325820453
3165909,-43.24094263910522,-17.85516143511238
3128105,-45.920907028185106,-20.764265181617137
4127007,-50.40854128789892,-25.31338776245728
3303807,-44.70689128424655,-23.148132081010463
2207355,-42.833520319517596,-7.903978000905272
5209705,-49.266764425131925,-17.011732562159747
2509701,-37.09251534167951,-7.907815926060121
5222005,-48.44184240867394,-16.81301666103015
4113734,-52.331154369526836,-24.348974406661448
2108900,-44.91181356524208,-4.786866207786439
3501004,-47.38620237365403,-21.01809888439233
3200904,-40.83159253696252,-18.666078611970036
4121000,-53.52128039669537,-23.042317274365175
2610905,-36.7394310472799,-8.390805922459995
3528700,-52.056598124752625,-22.12772085974575
1505494,-48.37019124326742,-5.92709669083339
2102150,-45.65009820615206,-4.365153720839848
5219456,-49.056262084760895,-14.876585642023109
3508801,-49.54882819935489,-21.731194938530965
5210901,-49.648082333544856,-14.942571547482123
2803500,-37.66437782285577,-10.902634366063005
2924801,-40.60319633178585,-11.693599372851114
2111573,-46.70736254464659,-6.8197067096065975
2204709,-41.68604409669267,-6.672718033678239
2908606,-37.68061447332331,-11.826921613514374
2209153,-41.86884059921398,-5.907833162650654
2107308,-44.03981543604208,-6.749638956825276
5214101,-49.30381613595263,-13.719090823786678
1711100,-48.752068385715056,-8.451515028796845
3530102,-51.130590045626015,-21.081112169414528
2108058,-42.61109251117888,-2.8547217516122383
1101807,-62.09403447309225,-10.384125342232078
5219753,-48.283047563382866,-16.08507916190955
2924900,-40.30318089324022,-13.186512900171149
4109708,-50.28735965455118,-23.778267171138857
5221551,-50.31262564514847,-17.7541076524598
4311130,-54.298334095083284,-29.292098435096314
2103406,-43.112154262556,-4.2480873831332095
2912509,-42.35968925026337,-12.859322462288317
3157104,-40.02918804229067,-16.110503625303497
4101200,-48.72240342701585,-25.305127654197523
2920106,-40.17085973139743,-11.734883110907646
3200805,-40.982868003457355,-19.569952902529714
2312007,-40.164872867261444,-3.461721189898
5201108,-48.97364256504628,-16.290435321532584
4313953,-52.370962867537,-30.257723115625737
2305209,-40.40268346049885,-4.439053838438503
3156809,-43.06348287013143,-18.6508918632976
4309001,-54.29902391872039,-28.030092113637025
2110658,-44.6173469936664,-6.833295446616167
2925105,-40.38260762931855,-14.536494774995663
2902609,-40.15820984006066,-11.96473966695601
2918506,-41.85964725153985,-10.947469596872633
3124104,-44.30753448006158,-19.732867202634196
2914653,-39.55136282055037,-16.66295642002117
3151503,-46.05041674784711,-20.441414249433453
2200400,-42.46966655238807,-5.014848289054918
2615805,-37.28029454951437,-8.683812996616753
4309654,-53.88948517796351,-31.44793838309999
3145604,-44.73590955103074,-20.749862784902504
2409704,-36.3315813363397,-5.474977172662399
2202778,-42.18713931414,-7.294127530943684
2203800,-42.86088467882534,-7.672975519508966
2922904,-38.55523548203924,-11.305079824166924
2309409,-40.771243813898096,-5.592734296448419
2307502,-38.99494247381164,-6.778433778331665
4211751,-49.97168673802427,-27.517209778358474
2917607,-39.957055959687466,-13.553897612538234
2307403,-39.60808663227887,-6.458292236418944
4213609,-51.008008793830875,-26.383211415489757
5203906,-49.00740466139101,-18.125174669641982
4322004,-51.57109979563675,-29.844888861126638
4125704,-54.2620372898058,-25.387534665446978
2918753,-42.21954106380102,-14.047348596858123
2911659,-41.981036586225926,-14.560535538710138
2406106,-37.02139359102472,-6.058056858174412
4307401,-51.17011406108635,-28.037559516342185
3201209,-41.18961381936576,-20.767747591102246
2205516,-41.58979456808385,-4.95798625824723
5216908,-49.52170462813919,-14.587451401643726
1703206,-48.96911314778616,-7.983233021238066
4321105,-51.44133361051607,-30.663989941731042
2110237,-42.61472590240194,-3.1971868253752556
1508035,-46.93397484967564,-1.0250775696893342
2110401,-43.618433369030704,-3.3753572657359707
2918357,-41.56766420433043,-11.224054670121387
2932606,-42.68396297696265,-14.736599601267978
5103809,-58.70421145227071,-15.526511154285998
4123857,-51.92632619910642,-24.910737444002148
2610806,-36.89992409919588,-8.697260767048778
3203403,-41.37679212118725,-21.08858587237073
3510807,-47.08811249206126,-21.800495730570827
2604106,-36.01656470100448,-8.17998868192053
2313500,-39.353599399123404,-3.3383803498880833
3100104,-47.459040179352606,-18.35315117986488
1711951,-47.48164801022076,-10.341949212470254
2705002,-37.756707289796374,-9.052196788124185
4121752,-51.96377359980175,-25.867674587522394
3107109,-45.621289596822564,-21.048575935433654
3525706,-49.779340477459236,-21.08939596121044
4304663,-52.538151020609305,-31.8336002904116
2904001,-41.80250298996925,-12.776650701702499
5006259,-53.782378001597245,-22.60317655419358
2207959,-42.02372226144126,-8.119365500058827
3556305,-50.92383429770162,-21.20307869529304
3530508,-47.032799800608714,-21.44954338808887
3162104,-45.999427817614105,-19.359920742475918
2801207,-37.91358287316171,-9.712673653835516
4118204,-48.517542860387614,-25.526495870078378
3127602,-43.833490603913006,-18.52347756739862
2203701,-42.18998059118685,-3.8237870601208583
3138609,-43.88692295103587,-21.79940582607588
3129608,-44.79023430689026,-16.828744901928356
2702306,-36.230408744851346,-10.082512846801903
3101607,-45.96618984783382,-21.388689441582144
2111409,-44.623139093857816,-4.37737668945737
2915304,-39.73793466178678,-16.09633591312778
2313401,-41.05568086492318,-3.7372513758102968
4103107,-48.9366989940635,-25.11644010117407
1100908,-61.880061076493305,-11.470786008902497
5007703,-55.02742658663562,-23.880639885436768
4308656,-55.53878442127638,-28.23396358729864
2924207,-37.95044561678022,-10.06316522100177
2111029,-46.379436281540094,-3.510709848264496
2102408,-44.573021340173895,-2.8637281028977237
2210623,-44.833377780789895,-10.654205247933804
3130903,-41.96689455374816,-19.498620312546855
5212709,-46.06853433182383,-14.412220753459694
3505906,-47.57473299295284,-20.867782345064906
3137007,-41.82256041928361,-17.626402624922363
4120903,-52.95499844043852,-25.45739942720498
3171600,-42.33956797130956,-16.715490368898813
3304409,-44.07901796685366,-22.782119577417753
3532306,-45.381592734990775,-23.415159512056967
1721307,-48.21088907334466,-8.356694074864258
2905156,-40.915818908341265,-14.32571886866129
5211701,-50.18244223083053,-17.0919952218114
2401305,-37.32462573781682,-5.881172352731113
3143906,-42.42145800714054,-21.09133277060752
4117800,-52.26571921332899,-24.875820461243496
2909208,-37.959397441479794,-10.26445861292344
4124707,-50.77840281086583,-23.716275708979225
2600500,-37.03868393244841,-9.087079434961657
5106273,-57.307648128426955,-11.384361302220128
4204301,-52.00730087416191,-27.23914680943366
2927606,-38.145537746256366,-9.764203525909718
5003454,-54.151438467643885,-22.156379126904188
4122206,-49.347573906058905,-25.076404345117457
2512101,-37.85151225534734,-6.7731950339423985
2301703,-38.96925322822399,-6.989186229261092
4307500,-52.827100666588,-28.864218151768117
3169307,-45.20487648892974,-21.686399112868394
2913507,-40.06580132187319,-14.632462859373472
3526100,-47.65225230313124,-24.213588020203613
2308609,-40.04452409890167,-4.915602759899941
2805604,-37.4224172098564,-9.913983209296074
2917805,-38.9861783909661,-13.121392681066244
2104404,-44.17188151790101,-5.152250959644587
3137502,-46.336762912315336,-18.769468552830876
4314100,-52.45243997678889,-28.268953757272758
5103957,-58.3212438855882,-15.840355262971652
3538907,-49.413589831485865,-21.95757463417471
4322608,-52.19529725085162,-29.57852374099139
3111804,-49.27259111121687,-18.758100228576616
4105508,-52.62697664852851,-23.72743062291791
2919405,-42.47012474824767,-14.585974673608657
2201960,-41.63613042218071,-4.120932655557644
5200308,-48.4823280178211,-16.089127822701997
3535606,-45.64186149647526,-23.47839889144069
2305266,-38.724908678694405,-4.780392982667311
2207934,-42.265478288531206,-8.072988983195394
2907806,-38.45252633441733,-10.51387093077256
3204005,-40.81730094589429,-19.14561972472127
3304607,-41.91307212680843,-21.969742151655343
3120300,-42.821063612600604,-16.718652059814108
2903706,-40.230053071358874,-14.360252746534535
5100102,-56.31774711234282,-15.177638338324883
3530706,-47.02896417959932,-22.232060509489667
3130705,-47.849615192834186,-18.95226896570344
3526803,-48.824985078828135,-22.676051164984102
4127403,-54.062795323712685,-24.208785052975347
2920700,-39.1506343497073,-14.155738414561462
4103909,-52.78832473650323,-24.61666189337997
2912202,-41.33764083024546,-13.383270270257517
1504604,-49.466453094602066,-2.5767798246226077
3529708,-48.10530919770095,-20.18472080364528
2205201,-41.2065213811981,-7.391186248169381
3164704,-47.00639444229469,-20.92240993107409
2307007,-37.74885130429636,-4.866445033039096
3118908,-44.205048943867936,-19.09216237241573
3146552,-43.14958306560481,-15.419180076809967
2111953,-43.48523481334613,-6.4069905970589
2403103,-36.44352488618902,-6.223500211508727
5209150,-50.15572406417819,-18.50901452096396
3116100,-42.41227942465823,-17.147294641424836
5208103,-48.86765685611294,-13.723013905930973
2412906,-36.12854738386499,-5.988306617951018
4302709,-52.004835892944094,-30.183634855841014
3124807,-47.72647032880492,-18.715029375469324
2905800,-39.16405203231526,-14.01234155140337
2313104,-38.044571360771364,-5.3251080109552795
4114005,-52.589057253407546,-24.36102616498242
3100500,-42.45079308914162,-19.052597154741264
2312106,-39.7563800632726,-7.222501253631316
3509502,-47.04385881062695,-22.88376504907575
2913408,-42.70416323061018,-13.863103232348719
5220108,-50.374531688600264,-16.455025175802987
1100502,-62.083183385312516,-11.680988730661724
2209500,-42.01511736530253,-7.458426464476486
3303906,-43.15729545777236,-22.398532757939407
4128633,-49.39223194695377,-24.62528879308655
3100906,-40.973985526626805,-17.04164035737428
3533908,-48.95955749363974,-20.705220166127884
1718709,-48.45198328189087,-9.235995704761041
1504307,-47.496625604705315,-0.8024187584253393
2925006,-40.45146949769007,-14.722463395227031
2901155,-41.52730676074368,-11.411563078985598
3170008,-44.84767189413062,-16.364037811330316
2103703,-44.788084412020076,-1.778459546927323
5208301,-46.518789802798636,-13.26424512328618
3122470,-46.289947634923315,-16.740328824926515
1705508,-48.52984240547529,-8.07613177299435
3119500,-42.17637717797435,-16.591134811525617
2303006,-39.11890666808121,-4.176002860923248
2203420,-41.30998306983585,-4.2554177274874245
4106605,-53.08367064741586,-23.75895285236114
1101708,-62.424537051791674,-11.104051040616781
2606903,-37.40310027851704,-7.845543154910468
2516300,-36.90040407577078,-7.6774596864249105
3170909,-43.93434352089899,-15.64150407589517
3540002,-50.187729935856915,-22.029056699449683
2302305,-40.30796200609237,-3.053148727940807
2300200,-40.0891243004143,-2.9679611739230616
2414407,-35.620484699989454,-5.276862077836989
4301909,-51.357585595404046,-30.37395477474943
2314003,-39.298090106023835,-6.772234306645956
1702158,-48.525239673849605,-6.791005224349129
2930105,-40.11241806684562,-10.477121778743255
4316808,-52.4072115953633,-29.646666383797943
2414605,-37.28528344160575,-5.605713021111651
2202802,-41.57819406286841,-7.904018383856694
2303501,-38.30039855972914,-4.239170272087648
2202109,-41.86469159904569,-7.65039050534961
2915205,-39.83042266880963,-14.252572168416343
2312403,-39.05702472034602,-3.6019806391318165
2111300,-44.30721841218217,-2.6315149461702623
3541604,-49.870455893154315,-21.524594308751333
5219357,-49.390046439516766,-15.250521190304262
4211892,-50.07273998703703,-27.9633566164082
2205003,-41.48103878570685,-7.409819446123981
3103009,-42.876319732605666,-19.56706624140947
4110102,-50.65544492156681,-25.225902947268338
4212205,-50.17141756407045,-26.498644352883233
4123501,-54.30604106909665,-24.88857773549179
2906899,-41.283751051962085,-14.625628891462863
3305802,-42.87381886367182,-22.31396560719271
2922706,-40.180521935905396,-14.857515777044942
1709807,-48.40416201722748,-11.13609040180223
4128534,-50.245313458426665,-24.17623564702621
2609303,-38.736055094105446,-8.157490085430181
2401453,-37.618290381892976,-5.092590786707059
3136405,-44.11155273449869,-17.6761207535014
4104303,-52.37968176303303,-24.10326217288902
2108454,-44.28119389245484,-4.419951274615775
2200905,-41.8303962362002,-6.124484051146767
2306009,-38.338243851902085,-5.775574451689932
4200705,-49.33131670692991,-27.705709590245228
3160454,-42.66105479845269,-15.288148900308943
3111606,-45.75348799777074,-21.258880335840526
3553500,-47.61942330745858,-24.008690027916767
3200201,-41.51227546439805,-20.719361432344435
2101301,-45.15827769957521,-1.6858965252984044
2514107,-36.787696856055376,-8.08883649648973
2102358,-47.06131476124994,-5.5179669643057085
5221452,-48.7541741780804,-13.421385773993302
2210391,-42.33268142647938,-7.596725677633762
2104602,-44.06718662291615,-5.385245300284596
1101435,-62.53249901343209,-10.889317935883982
4114609,-54.13737853536655,-24.571777751299397
2209872,-41.28370994262881,-3.9925417342358474
2303931,-39.191117888136766,-4.7722993258373805
2920908,-39.412237911889996,-15.662520774236762
2933257,-39.96021287029364,-17.189080638837044
5219605,-48.98207701626034,-13.572465532702578
4108403,-53.13251567466952,-26.047675357374512
3537800,-47.43812275746408,-23.786986791364992
4122503,-52.261379043648134,-24.56583643896314
3518404,-45.2328354391682,-22.793439128917477
1101203,-61.56898905715256,-11.160242274727896
3105608,-43.80062612378554,-21.251508199882213
3541505,-51.83833228718848,-21.79301692375879
2311959,-40.36654529611192,-7.204830379952075
3154002,-42.39024123340461,-20.01315927632399
3513702,-47.65464575904923,-21.881127836293384
3547502,-47.50788192549827,-21.682428180947763
2205599,-41.48642598445481,-6.490047791380704
2912806,-40.0127666969423,-17.742978189894682
2904050,-41.32043283894086,-11.969223743235242
3104908,-44.822071908539606,-22.016721846732885
3541208,-51.620179753945855,-22.107110081250603
2100873,-45.78725863000362,-3.0790635848380146
3301108,-42.334448828967666,-21.868682432782965
3544251,-52.83690609949472,-22.489120014534507
2905701,-38.206232702882986,-12.665832403359758
1718659,-46.74824719007837,-11.340751218651123
2602100,-36.68399867219209,-9.202739452213583
2926806,-42.08412743055962,-14.310349535788417
4113908,-50.85618592456415,-25.88707606448748
2613602,-37.27305593397781,-7.52809944504511
