"country","state","city","ibgeID","deaths","totalCases","deaths_per_100k_inhabitants","totalCases_per_100k_inhabitants","deaths_by_totalCases","_source","date","newCases","newDeaths","lat","lon","nrDiasDobraCasos","nrDiasDobraMortes"
"Brazil","MA","Bom Lugar/MA","2102077","0","6","0.00000","36.82337","0.00000","MS","2020-05-23","0","0","-4.3728019","-45.0366054",0,0
"Brazil","PI","Bom Princípio do Piauí/PI","2201919","1","1","17.76199","17.76199","1.00000","MS","2020-05-23","0","0","-3.1912777","-41.6430185",0,0
"Brazil","RS","Bom Princípio/RS","4302352","0","18","0.00000","128.06830","0.00000","SES","2020-05-23","3","0","-29.489788","-51.3566782",0,0
"Brazil","RS","Bom Progresso/RS","4302378","0","3","0.00000","154.47992","0.00000","SES","2020-05-23","0","0","-27.5490948","-53.8655601",0,0
"Brazil","MG","Bom Repouso/MG","3107901","0","3","0.00000","28.44411","0.00000","SES","2020-05-23","0","0","-22.4657069","-46.1485376",0,0
"Brazil","RS","Bom Retiro do Sul/RS","4302402","0","43","0.00000","348.79948","0.00000","SES","2020-05-23","16","0","-29.6000007","-51.9359243",0,0
"Brazil","SC","Bombinhas/SC","4202453","0","2","0.00000","10.11685","0.00000","SES","2020-05-23","0","0","-27.1519159","-48.4875691",0,0
"Brazil","PI","Bonfim do Piauí/PI","2201929","0","1","0.00000","17.63668","0.00000","MS","2020-05-23","0","0","-9.1648678","-42.8734415",0,0
"Brazil","MG","Bonfim/MG","3108107","1","1","14.56028","14.56028","1.00000","SES","2020-05-23","0","0","-20.3266626"," -44.2386157",0,0
"Brazil","RR","Bonfim/RR","1400159","1","59","8.05867","475.46136","0.01695","MS","2020-05-23","10","1","3.3613818","-59.8427241",0,0
"Brazil","MG","Bonfinópolis de Minas/MG","3108206","0","1","0.00000","18.20499","0.00000","SES","2020-05-23","0","0","-16.5660011","-45.98645",0,0
"Brazil","GO","Bonfinópolis/GO","5203559","0","2","0.00000","20.60581","0.00000","SES","2020-05-23","0","0","-16.6172709","-48.9615701",0,0
"Brazil","MS","Bonito/MS","5002209","0","30","0.00000","136.51256","0.00000","SES","2020-05-23","14","0","-21.1264766","-56.4902208",0,0
"Brazil","PA","Bonito/PA","1501600","1","58","6.14024","356.13410","0.01724","SES","2020-05-23","1","0","-1.3605722","-47.3049907",0,0
"Brazil","PE","Bonito/PE","2602308","5","22","13.11166","57.69130","0.22727","SES","2020-05-23","0","0","-8.4721161","-35.7314591",0,0
"Brazil","PB","Boqueirão/PB","2502508","1","6","5.61672","33.70029","0.16667","MS","2020-05-23","1","0","-7.487004","-36.130887",0,0
"Brazil","SE","Boquim/SE","2800670","0","14","0.00000","52.20764","0.00000","MS","2020-05-23","0","0","-11.1450175","-37.6204228",0,0
"Brazil","BA","Boquira/BA","2904100","0","5","0.00000","23.24716","0.00000","MS","2020-05-23","0","0","-12.8184859","-42.7270883",0,0
"Brazil","SP","Boracéia/SP","3507308","0","2","0.00000","41.46797","0.00000","SES","2020-05-23","0","0","-22.195355","-48.7801925",0,0
"Brazil","AM","Borba/AM","1300805","11","173","26.72433","420.30077","0.06358","MS","2020-05-23","1","1","-4.3934778","-59.5947721",0,0
"Brazil","PB","Borborema/PB","2502706","0","1","0.00000","19.00057","0.00000","MS","2020-05-23","0","0","-6.8066718","-35.5990191",0,0
"Brazil","SP","Borborema/SP","3507407","0","6","0.00000","37.39250","0.00000","SES","2020-05-23","1","0","-21.6212706","-49.074135",0,0
"Brazil","MG","Borda da Mata/MG","3108305","0","3","0.00000","15.45436","0.00000","SES","2020-05-23","0","0","-22.274167","-46.165278",0,0
"Brazil","SP","Borebi/SP","3507456","0","2","0.00000","75.38636","0.00000","SES","2020-05-23","0","0","-22.5700178","-48.9714871",0,0
"Brazil","MG","Botelhos/MG","3108404","0","3","0.00000","20.03874","0.00000","SES","2020-05-23","0","0","-21.65","-46.394722",0,0
"Brazil","SP","Botucatu/SP","3507506","7","204","4.77825","139.25200","0.03431","SES","2020-05-23","8","0","-22.8879628","-48.4410712",0,0
"Brazil","SC","Botuverá/SC","4202701","0","5","0.00000","95.31071","0.00000","SES","2020-05-23","0","0","-27.200749","-49.068892",0,0
"Brazil","RS","Braga/RS","4302600","0","2","0.00000","59.64808","0.00000","SES","2020-05-23","2","0","-27.617348","-53.740514",0,0
"Brazil","PR","Braganey/PR","4103354","0","1","0.00000","18.42639","0.00000","MS","2020-05-23","0","0","-24.8179919","-53.118506",0,0
"Brazil","SP","Bragança Paulista/SP","3507605","10","189","5.92881","112.05445","0.05291","SES","2020-05-23","4","0","-22.9520235","-46.5418586",0,0
"Brazil","PA","Bragança/PA","1501709","29","344","22.71197","269.41090","0.08430","SES","2020-05-23","5","3","-1.0573967","-46.7635406",0,0
"Brazil","AL","Branquinha/AL","2701100","0","5","0.00000","47.64627","0.00000","SES","2020-05-23","0","0","-9.2478057","-36.0152009",0,0
"Brazil","PA","Brasil Novo/PA","1501725","0","16","0.00000","106.05860","0.00000","SES","2020-05-23","0","0","-3.3055853","-52.539198",0,0
"Brazil","MS","Brasilândia/MS","5002308","2","15","16.84636","126.34771","0.13333","SES","2020-05-23","-1","0","-21.255575","-52.0365617",0,0
"Brazil","AC","Brasiléia/AC","1200104","0","25","0.00000","95.13662","0.00000","MS","2020-05-23","-4","0","-11.0010413","-68.7487894",0,0
"Brazil","MG","Brasília de Minas/MG","3108602","0","7","0.00000","21.64034","0.00000","SES","2020-05-23","0","0","-16.2075114","-44.430559",0,0
"Brazil","DF","Brasília/DF","5300108","95","6251","3.15063","207.31159","0.01520","SES","2020-05-23","303","5","-15.7934036","-47.8823172",0,0
"Brazil","MG","Brazópolis/MG","3108909","0","7","0.00000","48.41275","0.00000","SES","2020-05-23","0","0","-22.4742842","-45.6165577",0,0
"Brazil","SC","Braço do Norte/SC","4202800","2","104","5.97907","310.91181","0.01923","SES","2020-05-23","1","0","-28.2728633","-49.1622712",0,0
"Brazil","ES","Brejetuba/ES","3201159","0","4","0.00000","32.24766","0.00000","MS","2020-05-23","0","0","-20.1465817","-41.2902303",0,0
"Brazil","RN","Brejinho/RN","2401800","0","2","0.00000","15.74927","0.00000","MS","2020-05-23","0","0","-6.1957907","-35.3583019",0,0
"Brazil","SP","Brejo Alegre/SP","3507753","0","1","0.00000","34.90401","0.00000","SES","2020-05-23","0","0","-21.1671191","-50.1850393",0,0
"Brazil","PA","Brejo Grande do Araguaia/PA","1501758","0","7","0.00000","94.85095","0.00000","SES","2020-05-23","0","0","-5.7011449","-48.4037308",0,0
"Brazil","SE","Brejo Grande/SE","2800704","0","1","0.00000","12.03514","0.00000","MS","2020-05-23","0","0","-10.4287358","-36.4667918",0,0
"Brazil","CE","Brejo Santo/CE","2302503","3","16","6.06342","32.33826","0.18750","MS","2020-05-23","0","0","-7.4909841","-38.9859152",0,0
"Brazil","PE","Brejo da Madre de Deus/PE","2602605","1","36","1.97075","70.94714","0.02778","SES","2020-05-23","0","0","-8.1409718","-36.3712527",0,0
"Brazil","MA","Brejo de Areia/MA","2102150","0","1","0.00000","10.88376","0.00000","MS","2020-05-23","0","0","-4.3316785","-45.5833334",0,0
"Brazil","PB","Brejo do Cruz/PB","2502805","1","5","7.08115","35.40575","0.20000","MS","2020-05-23","0","0","-6.32926065","-37.48746163303929",0,0
"Brazil","MA","Brejo/MA","2102101","2","28","5.49496","76.92942","0.07143","MS","2020-05-23","0","0","-3.6804397","-42.7529313",0,0
"Brazil","PA","Breu Branco/PA","1501782","5","16","7.57048","24.22554","0.31250","SES","2020-05-23","2","2","-3.7785073","-49.5684795",0,0
"Brazil","PA","Breves/PA","1501808","50","432","48.68502","420.63855","0.11574","SES","2020-05-23","0","0","-1.68036","-50.479085",0,0
"Brazil","GO","Britânia/GO","5203807","0","2","0.00000","34.60806","0.00000","SES","2020-05-23","-1","0","-15.2427599","-51.1602061",0,0
"Brazil","RS","Brochier/RS","4302659","0","1","0.00000","19.70832","0.00000","SES","2020-05-23","0","0","-29.556766","-51.5963047",0,0
"Brazil","SP","Brodowski/SP","3507803","0","15","0.00000","60.14676","0.00000","SES","2020-05-23","0","0","-20.984532","-47.657217",0,0
"Brazil","SP","Brotas/SP","3507902","0","4","0.00000","16.39143","0.00000","SES","2020-05-23","0","0","-22.2840884","-48.1267265",0,0
"Brazil","MG","Brumadinho/MG","3109006","0","15","0.00000","37.40369","0.00000","SES","2020-05-23","0","0","-20.143611","-44.2",0,0
"Brazil","BA","Brumado/BA","2904605","0","10","0.00000","14.88206","0.00000","MS","2020-05-23","0","0","-14.29507325","-41.659307508575985",0,0
"Brazil","SC","Brusque/SC","4202909","0","109","0.00000","80.90675","0.00000","SES","2020-05-23","3","0","-27.0964628","-48.9136323",0,0
"Brazil","MG","Bueno Brandão/MG","3109105","1","2","9.09008","18.18017","0.50000","SES","2020-05-23","0","0","-22.441976","-46.3517971",0,0
"Brazil","PE","Buenos Aires/PE","2602704","2","9","15.20334","68.41505","0.22222","SES","2020-05-23","0","0","-7.7218931","-35.326587",0,0
"Brazil","BA","Buerarema/BA","2904704","3","37","16.34966","201.64587","0.08108","MS","2020-05-23","0","0","-14.9571177","-39.3008035",0,0
"Brazil","MG","Bugre/MG","3109253","0","1","0.00000","25.11301","0.00000","SES","2020-05-23","1","0","-19.4257687","-42.2556",0,0
"Brazil","AC","Bujari/AC","1200138","0","27","0.00000","263.00409","0.00000","MS","2020-05-23","3","0","-9.8309656","-67.9520886",0,0
"Brazil","PA","Bujaru/PA","1501907","12","97","41.19182","332.96718","0.12371","SES","2020-05-23","7","2","-1.5169239","-48.0410699",0,0
"Brazil","SP","Buri/SP","3508009","0","1","0.00000","5.03069","0.00000","SES","2020-05-23","0","0","-23.79849","-48.598924",0,0
"Brazil","SP","Buritama/SP","3508108","0","13","0.00000","75.82828","0.00000","SES","2020-05-23","-1","0","-21.0664017","-50.1448077",0,0
"Brazil","MA","Buriti Bravo/MA","2102309","0","3","0.00000","12.56071","0.00000","MS","2020-05-23","0","0","-5.8391884","-43.8367876",0,0
"Brazil","TO","Buriti do Tocantins/TO","1703800","0","5","0.00000","44.06063","0.00000","MS","2020-05-23","0","0","-5.3187439","-48.2256609",0,0
"Brazil","PI","Buriti dos Lopes/PI","2202000","1","4","5.05536","20.22142","0.25000","MS","2020-05-23","0","0","-3.1776723","-41.8707444",0,0
"Brazil","PI","Buriti dos Montes/PI","2202026","0","2","0.00000","24.26007","0.00000","MS","2020-05-23","0","0","-5.3136171","-41.0971256",0,0
"Brazil","MA","Buriti/MA","2102200","0","15","0.00000","52.30490","0.00000","MS","2020-05-23","0","0","-3.9430944","-42.9244281",0,0
"Brazil","MA","Buriticupu/MA","2102325","0","138","0.00000","190.71837","0.00000","MS","2020-05-23","0","0","-4.3227472","-46.4516989",0,0
"Brazil","MA","Buritirana/MA","2102358","1","50","6.48088","324.04407","0.02000","MS","2020-05-23","0","0","-5.5897455","-47.0148915",0,0
"Brazil","RO","Buritis/RO","1100452","1","12","2.52181","30.26176","0.08333","MS","2020-05-23","4","0","-10.2054937","-63.8281954",0,0
"Brazil","RS","Butiá/RS","4302709","0","2","0.00000","9.55064","0.00000","SES","2020-05-23","0","0","-30.1256795","-51.9692224",0,0
"Brazil","PE","Buíque/PE","2602803","0","7","0.00000","11.99082","0.00000","SES","2020-05-23","0","0","-8.6239732","-37.157296",0,0
"Brazil","SP","Bálsamo/SP","3504800","0","0","0.00000","0.00000","0.00000","SES","2020-05-23","0","0","-20.7343722","-49.5807484",0,0
"Brazil","AM","Caapiranga/AM","1300839","2","60","15.28935","458.68053","0.03333","MS","2020-05-23","3","1","-3.3188884","-61.2096404",0,0
"Brazil","PB","Caaporã/PB","2503001","3","209","13.74382","957.48580","0.01435","MS","2020-05-23","37","1","-7.510234","-34.9154114",0,0
"Brazil","MS","Caarapó/MS","5002407","0","1","0.00000","3.31411","0.00000","SES","2020-05-23","1","0","-22.6349267","-54.8240903",0,0
"Brazil","BA","Cabaceiras do Paraguaçu/BA","2904852","0","0","0.00000","0.00000","0.00000","MS","2020-05-23","0","0","-12.5377868","-39.1901339",0,0
"Brazil","PB","Cabaceiras/PB","2503100","0","2","0.00000","35.64427","0.00000","MS","2020-05-23","0","0","-7.4899156","-36.2860501",0,0
"Brazil","PI","Cabeceiras do Piauí/PI","2202059","0","1","0.00000","9.44644","0.00000","MS","2020-05-23","0","0","-4.4733665","-42.3098716",0,0
"Brazil","PB","Cabedelo/PB","2503209","6","288","8.85792","425.18011","0.02083","MS","2020-05-23","0","0","-6.97324","-34.8351609",0,0
"Brazil","RO","Cabixi/RO","1100031","0","0","0.00000","0.00000","0.00000","MS","2020-05-23","0","0","-13.4956065","-60.5424442",0,0
"Brazil","RJ","Cabo Frio/RJ","3300704","12","226","5.29743","99.76824","0.05310","MS","2020-05-23","0","1","-22.8804369","-42.0189227",0,0
"Brazil","PE","Cabo de Santo Agostinho/PE","2602902","70","469","33.80859","226.51752","0.14925","SES","2020-05-23","0","0","-8.2838945","-35.0320984",0,0
"Brazil","SP","Cabreúva/SP","3508405","3","36","6.03537","72.42441","0.08333","SES","2020-05-23","2","1","-23.3075813","-47.1324417",0,0
"Brazil","PE","Cabrobó/PE","2603009","1","4","2.92218","11.68873","0.25000","SES","2020-05-23","0","0","-8.5083701","-39.3106961",0,0
"Brazil","RO","Cacaulândia/RO","1100601","0","1","0.00000","16.05136","0.00000","MS","2020-05-23","0","0","-10.3380043","-62.9007231",0,0
"Brazil","MG","Cachoeira Dourada/MG","3109808","0","2","0.00000","74.29421","0.00000","SES","2020-05-23","1","0","-18.517136","-49.5002062",0,0
"Brazil","MA","Cachoeira Grande/MA","2102374","2","10","21.20666","106.03329","0.20000","MS","2020-05-23","0","0","-2.9290492","-44.0573223",0,0
"Brazil","SP","Cachoeira Paulista/SP","3508603","0","6","0.00000","18.00342","0.00000","SES","2020-05-23","0","0","-22.666498","-45.015384",0,0
"Brazil","MG","Cachoeira de Minas/MG","3109709","0","1","0.00000","8.66026","0.00000","SES","2020-05-23","0","0","-22.3554043","-45.7796324",0,0
"Brazil","MG","Cachoeira de Pajeú/MG","3102704","0","1","0.00000","10.62473","0.00000","SES","2020-05-23","1","0","-15.965833","-41.496666",0,0
"Brazil","PA","Cachoeira do Arari/PA","1502004","8","35","33.66012","147.26301","0.22857","SES","2020-05-23","0","0","-1.0143572","-48.9621089",0,0
"Brazil","PA","Cachoeira do Piriá/PA","1501956","0","1","0.00000","2.94985","0.00000","SES","2020-05-23","0","0","-1.7599443","-46.5446954",0,0
"Brazil","RS","Cachoeira do Sul/RS","4303004","0","16","0.00000","19.46448","0.00000","SES","2020-05-23","3","0","-30.0474778","-52.8905413",0,0
"Brazil","PB","Cachoeira dos Índios/PB","2503308","1","3","9.76181","29.28544","0.33333","MS","2020-05-23","1","0","-6.9259193","-38.6742159",0,0
"Brazil","BA","Cachoeira/BA","2904902","0","3","0.00000","8.96325","0.00000","MS","2020-05-23","0","0","-12.5998256","-38.9665918",0,0
"Brazil","RJ","Cachoeiras de Macacu/RJ","3300803","6","68","10.18036","115.37744","0.08824","MS","2020-05-23","0","0","-22.4626861","-42.6534414",0,0
"Brazil","PE","Cachoeirinha/PE","2603108","1","24","4.90677","117.76251","0.04167","SES","2020-05-23","0","0","-8.4906364","-36.2338963",0,0
"Brazil","RS","Cachoeirinha/RS","4303103","0","66","0.00000","50.65506","0.00000","SES","2020-05-23","2","0","-29.9493353","-51.0898927",0,0
"Brazil","TO","Cachoeirinha/TO","1703826","0","5","0.00000","219.78022","0.00000","MS","2020-05-23","0","0","-6.118647","-47.9208885",0,0
"Brazil","ES","Cachoeiro de Itapemirim/ES","3201209","4","157","1.91413","75.12968","0.02548","MS","2020-05-23","0","0","-20.848084","-41.11129",0,0
"Brazil","PB","Cacimba de Dentro/PB","2503506","0","11","0.00000","64.00186","0.00000","MS","2020-05-23","0","0","-6.6425101","-35.7929304",0,0
"Brazil","PB","Cacimbas/PB","2503555","0","2","0.00000","27.88234","0.00000","MS","2020-05-23","0","0","-7.2125451","-37.0593398",0,0
"Brazil","AL","Cacimbinhas/AL","2701209","1","6","9.20980","55.25880","0.16667","SES","2020-05-23","0","0","-9.401212","-36.991082",0,0
"Brazil","RO","Cacoal/RO","1100049","0","39","0.00000","45.68938","0.00000","MS","2020-05-23","0","0","-11.4333","-61.4420502",0,0
"Brazil","SP","Caconde/SP","3508702","0","1","0.00000","5.26732","0.00000","SES","2020-05-23","0","0","-21.527995","-46.643659",0,0
"Brazil","BA","Caetanos/BA","2905156","0","2","0.00000","13.75327","0.00000","MS","2020-05-23","0","0","-14.3387456","-40.9085971",0,0
"Brazil","MG","Caetanópolis/MG","3109907","0","3","0.00000","25.80867","0.00000","SES","2020-05-23","0","0","-19.2947496","-44.4138386",0,0
"Brazil","BA","Caetité/BA","2905206","0","1","0.00000","1.96175","0.00000","MS","2020-05-23","0","0","-14.0691776","-42.4852428",0,0
"Brazil","MG","Caeté/MG","3110004","0","4","0.00000","8.94494","0.00000","SES","2020-05-23","0","0","-19.897777","-43.670278",0,0
"Brazil","PE","Caetés/PE","2603207","2","23","6.95918","80.03062","0.08696","SES","2020-05-23","0","0","-8.7728788","-36.6255835",0,0
"Brazil","PR","Cafeara/PR","4103404","0","1","0.00000","34.08316","0.00000","MS","2020-05-23","0","0","-22.78905","-51.714195",0,0
"Brazil","PR","Cafelândia/PR","4103453","0","2","0.00000","11.03753","0.00000","MS","2020-05-23","0","0","-24.6176963","-53.3218057",0,0
"Brazil","SP","Caiabu/SP","3508900","1","1","23.86065","23.86065","1.00000","SES","2020-05-23","0","0","-22.0143038","-51.2356597",0,0
"Brazil","RS","Caibaté/RS","4303301","0","0","0.00000","0.00000","0.00000","SES","2020-05-23","0","0","-28.290475","-54.645407",0,0
"Brazil","RN","Caicó/RN","2402006","0","17","0.00000","25.01766","0.00000","MS","2020-05-23","0","0","-6.4594544","-37.0971911",0,0
"Brazil","SP","Caieiras/SP","3509007","19","225","18.72475","221.74042","0.08444","SES","2020-05-23","5","0","-23.3644621","-46.7484765",0,0
"Brazil","BA","Cairu/BA","2905404","0","12","0.00000","66.02113","0.00000","MS","2020-05-23","0","0","-13.4860505","-39.0455744",0,0
"Brazil","RN","Caiçara do Norte/RN","2401859","0","4","0.00000","61.07803","0.00000","MS","2020-05-23","0","0","-5.0645017","-36.0561226",0,0
"Brazil","RN","Caiçara do Rio do Vento/RN","2401909","0","1","0.00000","27.14441","0.00000","MS","2020-05-23","0","0","-5.757968","-36.00089",0,0
"Brazil","PB","Caiçara/PB","2503605","1","18","13.88696","249.96528","0.05556","MS","2020-05-23","5","0","-6.6146866","-35.4681434",0,0
"Brazil","SP","Cajamar/SP","3509205","21","211","27.34339","274.73601","0.09953","SES","2020-05-23","27","0","-23.3561111","-46.8769444",0,0
"Brazil","MA","Cajapió/MA","2102408","1","4","8.94694","35.78778","0.25000","MS","2020-05-23","0","0","-2.8778715","-44.6746871",0,0
"Brazil","MA","Cajari/MA","2102507","0","27","0.00000","139.32607","0.00000","MS","2020-05-23","0","0","-3.3213076","-45.0118757",0,0
"Brazil","SP","Cajati/SP","3509254","0","15","0.00000","52.54124","0.00000","SES","2020-05-23","0","0","-24.7272376","-48.1077914",0,0
"Brazil","PB","Cajazeiras/PB","2503704","4","44","6.45234","70.97576","0.09091","MS","2020-05-23","1","2","-6.8897849","-38.5570389",0,0
"Brazil","PB","Cajazeirinhas/PB","2503753","0","1","0.00000","31.31851","0.00000","MS","2020-05-23","0","0","-6.961442","-37.7993733",0,0
"Brazil","SP","Cajobi/SP","3509304","1","3","9.48587","28.45760","0.33333","SES","2020-05-23","0","0","-20.8776238","-48.8106972",0,0
"Brazil","AL","Cajueiro/AL","2701308","1","5","4.70278","23.51392","0.20000","SES","2020-05-23","0","0","-9.399589","-36.1524309",0,0
"Brazil","MG","Cajuri/MG","3110202","0","1","0.00000","25.08151","0.00000","SES","2020-05-23","0","0","-20.7901414","-42.7954489",0,0
"Brazil","SP","Cajuru/SP","3509403","1","4","3.82161","15.28643","0.25000","SES","2020-05-23","1","0","-21.2759978","-47.3046035",0,0
"Brazil","PB","Caldas Brandão/PB","2503803","0","8","0.00000","133.02295","0.00000","MS","2020-05-23","0","0","-7.1027959","-35.3254676",0,0
"Brazil","GO","Caldas Novas/GO","5204508","0","9","0.00000","9.87253","0.00000","SES","2020-05-23","0","0","-17.745","-48.625",0,0
"Brazil","MG","Caldas/MG","3110301","0","5","0.00000","34.53039","0.00000","SES","2020-05-23","1","0","-21.923611","-46.386111",0,0
"Brazil","GO","Caldazinha/GO","5204557","0","0","0.00000","0.00000","0.00000","SES","2020-05-23","0","0","-16.7116649","-49.0012601",0,0
"Brazil","BA","Caldeirão Grande/BA","2905503","0","3","0.00000","22.51069","0.00000","MS","2020-05-23","0","0","-11.0208483","-40.3041387",0,0
"Brazil","PE","Calçado/PE","2603306","0","1","0.00000","9.04732","0.00000","SES","2020-05-23","0","0","-8.7413446","-36.3351787",0,0
"Brazil","AP","Calçoene/AP","1600204","1","21","8.99523","188.89988","0.04762","MS","2020-05-23","8","0","2.4981757","-50.9539503",0,0
"Brazil","BA","Camacan/BA","2905602","0","38","0.00000","118.79455","0.00000","MS","2020-05-23","0","0","-15.4166631","-39.4930088",0,0
"Brazil","BA","Camamu/BA","2905800","0","4","0.00000","11.32631","0.00000","MS","2020-05-23","0","0","-13.9438142","-39.1060917",0,0
"Brazil","MG","Camanducaia/MG","3110509","0","22","0.00000","101.05650","0.00000","SES","2020-05-23","0","0","-22.755278","-46.144444",0,0
"Brazil","MS","Camapuã/MS","5002605","0","1","0.00000","7.29341","0.00000","SES","2020-05-23","0","0","-19.5291747","-54.0434641",0,0
"Brazil","RS","Camaquã/RS","4303509","0","9","0.00000","13.58265","0.00000","SES","2020-05-23","2","0","-30.8524752","-51.8075619",0,0
"Brazil","PE","Camaragibe/PE","2603454","52","747","32.94726","473.30005","0.06961","SES","2020-05-23","0","0","-8.0213832","-34.9810768",0,0
"Brazil","RS","Camargo/RS","4303558","0","3","0.00000","109.76948","0.00000","SES","2020-05-23","0","0","-28.5865661","-52.2031474",0,0
"Brazil","BA","Camaçari/BA","2905701","4","117","1.33720","39.11317","0.03419","MS","2020-05-23","0","0","-12.6998188","-38.3260762",0,0
"Brazil","PR","Cambará/PR","4103602","0","1","0.00000","3.94322","0.00000","MS","2020-05-23","0","0","-23.042273","-50.075281",0,0
"Brazil","SC","Camboriú/SC","4203204","3","103","3.61494","124.11283","0.02913","SES","2020-05-23","4","0","-27.0273601","-48.6535657",0,0
"Brazil","RJ","Cambuci/RJ","3300902","0","15","0.00000","96.74299","0.00000","MS","2020-05-23","0","0","-21.5749919","-41.9107833",0,0
"Brazil","MG","Cambuquira/MG","3110707","0","2","0.00000","15.60793","0.00000","SES","2020-05-23","0","0","-21.853056","-45.2953619",0,0
"Brazil","MG","Cambuí/MG","3110608","0","31","0.00000","104.90339","0.00000","SES","2020-05-23","1","0","-22.6122501","-46.0572137",0,0
"Brazil","PR","Cambé/PR","4103701","1","21","0.93868","19.71220","0.04762","MS","2020-05-23","0","0","-23.2782035","-51.2779583",0,0
"Brazil","PA","Cametá/PA","1502103","31","648","22.48169","469.93981","0.04784","SES","2020-05-23","46","4","-2.242949","-49.497885",0,0
"Brazil","PE","Camocim de São Félix/PE","2603504","0","21","0.00000","111.91047","0.00000","SES","2020-05-23","0","0","-8.3616757","-35.7638903",0,0
"Brazil","CE","Camocim/CE","2302602","6","55","9.42492","86.39512","0.10909","MS","2020-05-23","0","1","-2.9009918","-40.8427389",0,0
"Brazil","MG","Campanha/MG","3110905","0","1","0.00000","6.00060","0.00000","SES","2020-05-23","0","0","-21.8361108","-45.401986",0,0
"Brazil","RS","Campestre da Serra/RS","4303673","0","0","0.00000","0.00000","0.00000","SES","2020-05-23","0","0","-28.7966535","-51.0958149",0,0
"Brazil","GO","Campestre de Goiás/GO","5204607","0","1","0.00000","27.54821","0.00000","SES","2020-05-23","0","0","-16.7624179","-49.69497",0,0
"Brazil","MA","Campestre do Maranhão/MA","2102556","1","11","6.95701","76.52706","0.09091","MS","2020-05-23","0","0","-6.1729113","-47.3640512",0,0
"Brazil","AL","Campestre/AL","2701357","2","14","28.83506","201.84544","0.14286","SES","2020-05-23","0","1","-8.8481634","-35.5660033",0,0
"Brazil","MG","Campestre/MG","3111002","0","1","0.00000","4.74947","0.00000","SES","2020-05-23","0","0","-19.6142116","-43.219378",0,0
"Brazil","PR","Campina Grande do Sul/PR","4104006","3","19","6.93033","43.89207","0.15789","MS","2020-05-23","0","0","-25.3046032","-49.0545355",0,0
"Brazil","PB","Campina Grande/PB","2504009","10","713","2.44063","174.01661","0.01403","MS","2020-05-23","123","0","-7.2246743","-35.8771292",0,0
"Brazil","MG","Campina Verde/MG","3111101","0","3","0.00000","15.19372","0.00000","SES","2020-05-23","0","0","-19.535277","-49.486389",0,0
"Brazil","PR","Campina da Lagoa/PR","4103909","1","1","7.04126","7.04126","1.00000","MS","2020-05-23","0","0","-24.5937926","-52.8038965",0,0
"Brazil","SP","Campina do Monte Alegre/SP","3509452","0","2","0.00000","33.20053","0.00000","SES","2020-05-23","1","0","-23.5935653","-48.4801876",0,0
"Brazil","RS","Campinas do Sul/RS","4303806","0","3","0.00000","55.00550","0.00000","SES","2020-05-23","0","0","-27.7167968","-52.6257885",0,0
"Brazil","SP","Campinas/SP","3509502","52","1306","4.31868","108.46518","0.03982","SES","2020-05-23","59","5","-22.90556","-47.06083",0,0
"Brazil","GO","Campinorte/GO","5204706","0","2","0.00000","15.84033","0.00000","SES","2020-05-23","0","0","-14.3136699","-49.1510931",0,0
"Brazil","GO","Campo Alegre de Goiás/GO","5204805","0","2","0.00000","26.35393","0.00000","SES","2020-05-23","1","0","-17.6337896","-47.779291",0,0
"Brazil","BA","Campo Alegre de Lourdes/BA","2905909","0","7","0.00000","24.30724","0.00000","MS","2020-05-23","0","0","-9.5160326","-43.0101338",0,0
"Brazil","AL","Campo Alegre/AL","2701407","1","19","1.75245","33.29653","0.05263","SES","2020-05-23","0","0","-9.7798607","-36.3575793",0,0
"Brazil","SC","Campo Alegre/SC","4203303","0","0","0.00000","0.00000","0.00000","SES","2020-05-23","0","0","-26.1941684","-49.2657484",0,0
"Brazil","MG","Campo Belo/MG","3111200","0","5","0.00000","9.25429","0.00000","SES","2020-05-23","0","0","-20.8975","-45.277223",0,0
"Brazil","RS","Campo Bom/RS","4303905","0","4","0.00000","5.99592","0.00000","SES","2020-05-23","0","0","-29.674694","-51.060601",0,0
"Brazil","PR","Campo Bonito/PR","4104055","0","2","0.00000","52.17845","0.00000","MS","2020-05-23","0","0","-25.0328004","-52.992976",0,0
"Brazil","SC","Campo Erê/SC","4203501","0","1","0.00000","11.72883","0.00000","SES","2020-05-23","0","0","-26.3947432","-53.0790495",0,0
"Brazil","BA","Campo Formoso/BA","2906006","0","1","0.00000","1.40438","0.00000","MS","2020-05-23","0","0","-10.51055","-40.320031",0,0
"Brazil","PI","Campo Grande do Piauí/PI","2202133","0","12","0.00000","201.91822","0.00000","MS","2020-05-23","0","0","-7.1327559","-41.0381164",0,0
"Brazil","AL","Campo Grande/AL","2701506","1","9","10.46244","94.16196","0.11111","SES","2020-05-23","0","0","-9.9725","-36.74791447368421",0,0
"Brazil","MS","Campo Grande/MS","5002704","6","238","0.66966","26.56303","0.02521","SES","2020-05-23","14","0","-20.4640173","-54.6162947",0,0
"Brazil","PI","Campo Largo do Piauí/PI","2202174","0","1","0.00000","13.73815","0.00000","MS","2020-05-23","0","0","-3.8104731","-42.6288333",0,0
"Brazil","PR","Campo Largo/PR","4104204","2","35","1.51513","26.51475","0.05714","MS","2020-05-23","0","0","-25.4597726","-49.5270851",0,0
